"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","Canada","2016A000011124","Inuit","Kindergarten","Sex not reported","Number","223","units","0","v1281058990","1.4.3.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 1","Total, sex","Number","223","units","0","v1281058991","1.4.4.1","168","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 1","Male","Number","223","units","0","v1281058992","1.4.4.2","93","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 1","Female","Number","223","units","0","v1281058993","1.4.4.3","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 1","Sex not reported","Number","223","units","0","v1281058994","1.4.4.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 2","Total, sex","Number","223","units","0","v1281058995","1.4.5.1","156","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 2","Male","Number","223","units","0","v1281058996","1.4.5.2","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 2","Female","Number","223","units","0","v1281058997","1.4.5.3","81","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 2","Sex not reported","Number","223","units","0","v1281058998","1.4.5.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 3","Total, sex","Number","223","units","0","v1281058999","1.4.6.1","153","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 3","Male","Number","223","units","0","v1281059000","1.4.6.2","66","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 3","Female","Number","223","units","0","v1281059001","1.4.6.3","87","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 3","Sex not reported","Number","223","units","0","v1281059002","1.4.6.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 4","Total, sex","Number","223","units","0","v1281059003","1.4.7.1","147","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 4","Male","Number","223","units","0","v1281059004","1.4.7.2","72","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 4","Female","Number","223","units","0","v1281059005","1.4.7.3","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 4","Sex not reported","Number","223","units","0","v1281059006","1.4.7.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 5","Total, sex","Number","223","units","0","v1281059007","1.4.8.1","171","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 5","Male","Number","223","units","0","v1281059008","1.4.8.2","99","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 5","Female","Number","223","units","0","v1281059009","1.4.8.3","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 5","Sex not reported","Number","223","units","0","v1281059010","1.4.8.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 6","Total, sex","Number","223","units","0","v1281059011","1.4.9.1","138","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 6","Male","Number","223","units","0","v1281059012","1.4.9.2","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 6","Female","Number","223","units","0","v1281059013","1.4.9.3","63","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 6","Sex not reported","Number","223","units","0","v1281059014","1.4.9.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 7","Total, sex","Number","223","units","0","v1281059015","1.4.10.1","129","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 7","Male","Number","223","units","0","v1281059016","1.4.10.2","60","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 7","Female","Number","223","units","0","v1281059017","1.4.10.3","69","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 7","Sex not reported","Number","223","units","0","v1281059018","1.4.10.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 8","Total, sex","Number","223","units","0","v1281059019","1.4.11.1","138","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 8","Male","Number","223","units","0","v1281059020","1.4.11.2","60","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 8","Female","Number","223","units","0","v1281059021","1.4.11.3","75","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 8","Sex not reported","Number","223","units","0","v1281059022","1.4.11.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 9","Total, sex","Number","223","units","0","v1281059023","1.4.12.1","123","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 9","Male","Number","223","units","0","v1281059024","1.4.12.2","66","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 9","Female","Number","223","units","0","v1281059025","1.4.12.3","57","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 9","Sex not reported","Number","223","units","0","v1281059026","1.4.12.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 10","Total, sex","Number","223","units","0","v1281059027","1.4.13.1","198","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 10","Male","Number","223","units","0","v1281059028","1.4.13.2","90","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 10","Female","Number","223","units","0","v1281059029","1.4.13.3","108","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 10","Sex not reported","Number","223","units","0","v1281059030","1.4.13.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 11","Total, sex","Number","223","units","0","v1281059031","1.4.14.1","138","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 11","Male","Number","223","units","0","v1281059032","1.4.14.2","69","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 11","Female","Number","223","units","0","v1281059033","1.4.14.3","69","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 11","Sex not reported","Number","223","units","0","v1281059034","1.4.14.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 12","Total, sex","Number","223","units","0","v1281059035","1.4.15.1","189","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 12","Male","Number","223","units","0","v1281059036","1.4.15.2","87","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 12","Female","Number","223","units","0","v1281059037","1.4.15.3","99","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade 12","Sex not reported","Number","223","units","0","v1281059038","1.4.15.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade not reported","Total, sex","Number","223","units","0","v1281059039","1.4.16.1","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade not reported","Male","Number","223","units","0","v1281059040","1.4.16.2","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade not reported","Female","Number","223","units","0","v1281059041","1.4.16.3","0","","","","0"
"2015/2016","Canada","2016A000011124","Inuit","Grade not reported","Sex not reported","Number","223","units","0","v1281059042","1.4.16.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Total, grade","Total, sex","Number","223","units","0","v1281059043","1.5.1.1","74928","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Total, grade","Male","Number","223","units","0","v1281059044","1.5.1.2","37878","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Total, grade","Female","Number","223","units","0","v1281059045","1.5.1.3","37053","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Total, grade","Sex not reported","Number","223","units","0","v1281059046","1.5.1.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281059047","1.5.2.1","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Junior Kindergarten  ","Male","Number","223","units","0","v1281059048","1.5.2.2","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Junior Kindergarten  ","Female","Number","223","units","0","v1281059049","1.5.2.3","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281059050","1.5.2.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Kindergarten","Total, sex","Number","223","units","0","v1281059051","1.5.3.1","5172","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Kindergarten","Male","Number","223","units","0","v1281059052","1.5.3.2","2676","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Kindergarten","Female","Number","223","units","0","v1281059053","1.5.3.3","2496","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Kindergarten","Sex not reported","Number","223","units","0","v1281059054","1.5.3.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 1","Total, sex","Number","223","units","0","v1281059055","1.5.4.1","5514","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 1","Male","Number","223","units","0","v1281059056","1.5.4.2","2790","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 1","Female","Number","223","units","0","v1281059057","1.5.4.3","2721","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 1","Sex not reported","Number","223","units","0","v1281059058","1.5.4.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 2","Total, sex","Number","223","units","0","v1281059059","1.5.5.1","5610","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 2","Male","Number","223","units","0","v1281059060","1.5.5.2","2850","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 2","Female","Number","223","units","0","v1281059061","1.5.5.3","2763","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 2","Sex not reported","Number","223","units","0","v1281059062","1.5.5.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 3","Total, sex","Number","223","units","0","v1281059063","1.5.6.1","5757","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 3","Male","Number","223","units","0","v1281059064","1.5.6.2","2889","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 3","Female","Number","223","units","0","v1281059065","1.5.6.3","2868","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 3","Sex not reported","Number","223","units","0","v1281059066","1.5.6.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 4","Total, sex","Number","223","units","0","v1281059067","1.5.7.1","5538","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 4","Male","Number","223","units","0","v1281059068","1.5.7.2","2775","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 4","Female","Number","223","units","0","v1281059069","1.5.7.3","2766","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 4","Sex not reported","Number","223","units","0","v1281059070","1.5.7.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 5","Total, sex","Number","223","units","0","v1281059071","1.5.8.1","5505","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 5","Male","Number","223","units","0","v1281059072","1.5.8.2","2760","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 5","Female","Number","223","units","0","v1281059073","1.5.8.3","2748","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 5","Sex not reported","Number","223","units","0","v1281059074","1.5.8.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 6","Total, sex","Number","223","units","0","v1281059075","1.5.9.1","5541","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 6","Male","Number","223","units","0","v1281059076","1.5.9.2","2844","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 6","Female","Number","223","units","0","v1281059077","1.5.9.3","2700","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 6","Sex not reported","Number","223","units","0","v1281059078","1.5.9.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 7","Total, sex","Number","223","units","0","v1281059079","1.5.10.1","5643","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 7","Male","Number","223","units","0","v1281059080","1.5.10.2","2859","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 7","Female","Number","223","units","0","v1281059081","1.5.10.3","2787","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 7","Sex not reported","Number","223","units","0","v1281059082","1.5.10.4","0","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 8","Total, sex","Number","223","units","0","v1281059083","1.5.11.1","5760","","","","0"
"2015/2016","Canada","2016A000011124","Indigenous, group not reported","Grade 8","Male","Number","223","units","0","v1281059084","1.5.11.2","2943","","","","0"
